data ; tMin ; tMed ; tMax ; precipitacao ; estiagem* ; estiagemAgricola* ; urMin ; urMax ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
12/07/2019;"9,6";"17,9";"26,2";0;;;27;86;;"17,06";"1,4";125;23:00:00;"5,7";"11,3";"919,6";"923,2";;
11/07/2019;"9,8";"17,25";"24,7";0;;;23;86;;"17,08";"0,2";72;23:00:00;"1,8";"8,9";920;"924,1";;
10/07/2019;11;"16,9";"22,8";0;;;33;75;;"17,05";"2,3";88;23:00:00;"4,9";"8,8";"922,5";"926,7";;
09/07/2019;"10,5";"16,4";"22,3";0;;;32;76;;"17,08";"2,5";87;23:00:00;"4,7";"9,2";"924,4";"928,1";;
08/07/2019;"10,4";"15,9";"21,4";0;;;38;71;;"17,04";"1,8";100;23:00:00;"4,4";"8,4";"924,5";"927,9";;
07/07/2019;"7,3";"15,25";"23,2";0;;;23;77;;"17,13";"3,8";142;23:00:00;"0,1";"7,2";"921,8";"925,8";;
06/07/2019;"14,3";"18,95";"23,6";0;;;25;84;;"16,8";"2,1";226;23:00:00;"1,2";"15,4";"919,2";"922,6";;
05/07/2019;"15,7";"21,75";"27,8";0;;;36;75;;"12,3";"1,3";309;23:00:00;"7,6";"14,9";"917,2";920;;
04/07/2019;"13,9";"21,35";"28,8";0;;;22;77;;"15,63";0;238;23:00:00;"4,3";"12,2";"915,9";"918,7";;
03/07/2019;"13,4";"21,15";"28,9";0;;;26;85;;"14,54";"1,3";298;23:00:00;"6,3";"12,7";"914,6";"918,5";;
02/07/2019;"12,9";"20,15";"27,4";0;;;29;87;;"14,92";"0,6";206;23:00:00;"6,7";"12,7";"914,5";"919,5";;
01/07/2019;"14,6";21;"27,4";0;;;30;89;;"15,57";"0,5";205;23:00:00;"7,7";"14,8";"918,7";"923,2";;
30/06/2019;"14,5";"20,9";"27,3";0;;;27;87;;"16,48";"1,3";91;23:00:00;"4,3";"13,6";"920,4";925;;
29/06/2019;"16,2";"21,15";"26,1";0;;;44;77;;"15,18";"1,8";108;23:00:00;"11,7";"13,9";"921,3";"925,3";;
28/06/2019;"18,2";"22,35";"26,5";0;;;34;79;;"16,1";3;94;23:00:00;"7,9";"14,9";"922,2";"925,5";;
27/06/2019;"18,3";"23,35";"28,4";0;23;43;32;74;"2,95";"12,59";"1,4";86;22:00:00;"9,6";"14,1";"920,7";"924,5";"0,76";"25,53"
26/06/2019;"17,5";"23,35";"29,2";0;22;42;28;80;"3,33";"15,23";"1,1";308;21:00:00;"8,1";"15,2";919;"922,6";"0,89";"26,29"
25/06/2019;"15,9";"21,95";28;0;21;41;39;87;"3,09";"13,42";"1,4";102;23:00:00;12;"15,6";"918,4";921;"0,86";"27,18"
24/06/2019;"14,3";"20,5";"26,7";0;20;40;39;91;"2,82";"15,6";"0,8";185;23:00:00;"11,5";"14,5";"919,1";924;"0,8";"28,04"
23/06/2019;"15,5";"20,2";"24,9";0;19;39;44;84;"2,15";"14,12";"1,7";93;23:00:00;"10,9";"14,2";"923,5";"927,6";"0,62";"28,84"
22/06/2019;"13,3";"18,85";"24,4";0;18;38;47;91;"2,22";"11,68";"1,7";92;23:00:00;"11,3";"14,2";"926,8";"929,8";"0,67";"29,46"
21/06/2019;"15,4";"20,2";25;0;17;37;41;76;"2,19";"14,33";"2,4";108;23:00:00;"10,2";"13,3";925;928;"0,66";"30,13"
20/06/2019;"13,6";"20,5";"27,4";0;16;36;31;88;"3,14";"14,31";"2,2";93;23:00:00;"7,9";"13,9";"922,2";"925,3";"0,98";"30,79"
19/06/2019;"15,9";"21,35";"26,8";0;15;35;31;78;"2,68";"14,08";"0,2";234;22:00:00;"7,9";"12,9";"921,7";"924,6";"0,87";"31,77"
18/06/2019;"13,7";"19,85";26;0;14;34;40;88;"2,66";"14,45";"1,7";113;23:00:00;"10,2";"14,1";"921,3";"925,3";"0,88";"32,64"
17/06/2019;"13,3";"19,4";"25,5";0;13;33;40;86;"2,55";"13,18";"0,8";55;23:00:00;10;"13,5";"922,8";"925,7";"0,86";"33,52"
16/06/2019;"14,6";"20,1";"25,6";0;12;32;36;86;"2,45";"14,35";"0,9";110;23:00:00;"8,6";"14,4";"923,6";"927,4";"0,86";"34,38"
15/06/2019;"16,8";"21,75";"26,7";0;11;31;39;81;"2,56";"13,65";"1,5";91;22:00:00;"9,3";"14,7";"923,1";"926,7";"0,91";"35,24"
14/06/2019;"15,9";"21,45";27;0;10;30;30;84;"2,75";"16,28";"1,9";84;22:00:00;"7,1";"14,6";"923,2";"927,2";"1,01";"36,15"
13/06/2019;"16,4";"21,3";"26,2";0;9;29;44;87;"2,45";"15,87";"2,6";96;23:00:00;"12,7";"15,2";"923,1";"926,6";"0,92";"37,16"
12/06/2019;"16,5";"20,5";"24,5";0;8;28;54;82;"1,96";"12,77";"1,8";108;23:00:00;"13,2";"15,5";"922,7";"926,2";"0,75";"38,08"
11/06/2019;"15,1";"19,75";"24,4";0;7;27;53;85;"2,06";"11,1";"2,8";98;23:00:00;"12,3";"15,6";"922,7";"925,8";"0,81";"38,83"
10/06/2019;"11,4";"17,85";"24,3";0;6;26;39;87;"2,38";15;3;64;21:00:00;"8,5";"12,7";923;"926,6";"0,96";"39,64"
09/06/2019;"11,7";"17,65";"23,6";0;5;25;39;91;"2,15";"16,6";"2,2";114;23:00:00;"8,4";"11,9";"922,9";"925,7";"0,88";"40,6"
08/06/2019;"11,6";"17,6";"23,6";0;4;24;36;86;"2,16";"14,18";"1,9";94;23:00:00;7;"11,9";"921,2";"924,5";"0,9";"41,48"
07/06/2019;"11,2";"17,65";"24,1";0;3;23;31;88;"2,34";"16,86";"1,5";114;22:00:00;"5,1";"11,6";"921,7";"925,4";"1,01";"42,38"
06/06/2019;"12,1";"17,5";"22,9";0;2;22;38;84;"1,93";17;"2,2";107;23:00:00;"7,1";"10,8";"922,7";"926,4";"0,84";"43,39"
05/06/2019;"12,5";"17,85";"23,2";0;1;21;34;75;"1,97";"17,44";"2,1";115;23:00:00;"5,1";"11,9";"922,9";"926,2";"0,88";"44,23"
04/06/2019;"14,2";"19,85";"25,5";"1,4";0;20;30;93;"2,47";"16,49";"3,5";141;23:00:00;"6,4";"15,8";"920,7";924;"1,89";"45,11"
03/06/2019;"16,2";"22,35";"28,5";"3,4";0;19;43;88;"3,25";"14,13";"3,1";215;23:00:00;"11,7";"17,2";"918,8";"922,8";"3,25";"45,6"
02/06/2019;"15,2";"22,55";"29,9";0;17;18;25;91;"4,65";"16,5";"0,6";185;23:00:00;"7,3";"16,5";"917,9";921;"2,17";"45,45"
01/06/2019;"16,4";"23,05";"29,7";0;16;17;30;87;"3,68";"16,68";"0,9";188;23:00:00;"9,4";"15,6";"916,9";"920,3";"1,78";"47,62"
31/05/2019;"15,6";"22,25";"28,9";0;15;16;39;89;"3,48";"16,45";"1,7";276;23:00:00;"12,7";"16,7";917;"920,4";"1,75";"49,4"
30/05/2019;17;"22,55";"28,1";0;14;15;44;88;"3,03";"16,91";"1,5";107;23:00:00;"13,4";"17,2";"917,9";"922,1";"1,57";"51,15"
29/05/2019;"16,3";"22,65";29;0;13;14;38;91;"3,44";"15,91";"1,3";103;23:00:00;"12,4";"17,3";"918,7";"922,8";"1,85";"52,72"
28/05/2019;"16,5";"22,6";"28,7";0;12;13;38;90;"3,31";"16,57";"0,2";42;23:00:00;"12,3";"16,7";"918,4";"921,4";"1,84";"54,57"
27/05/2019;"16,8";"22,65";"28,5";0;11;12;40;83;"3,2";"16,48";"1,3";128;23:00:00;"12,7";"17,2";"918,7";"922,2";"1,83";"56,41"
26/05/2019;"13,9";"20,95";28;0;10;11;38;86;"3,37";"17,07";"0,5";67;23:00:00;"10,3";"16,9";"918,1";"921,3";2;"58,24"
25/05/2019;"16,3";"21,8";"27,3";0;9;10;47;91;"2,85";"15,4";"1,6";243;23:00:00;"13,9";"17,7";"916,3";"919,7";"1,74";"60,24"
24/05/2019;"15,7";"22,25";"28,8";0;8;9;40;90;"3,46";"14,89";"0,3";315;22:00:00;"12,8";"18,1";916;"919,4";"2,18";"61,98"
23/05/2019;"15,4";"22,1";"28,8";0;7;8;36;88;"3,5";"15,07";"1,6";265;23:00:00;"11,3";"17,2";"916,8";"920,9";"2,28";"64,16"
22/05/2019;"14,1";"21,5";"28,9";0;6;7;34;89;"3,71";"17,22";"0,3";196;23:00:00;"10,6";"15,1";"917,5";"921,2";"2,52";"66,44"
21/05/2019;"13,7";"21,05";"28,4";0;5;6;30;91;"3,57";"17,49";"0,2";207;23:00:00;"8,8";"15,5";"918,4";"921,3";"2,5";"68,96"
20/05/2019;"15,6";"21,6";"27,6";0;4;5;32;92;"3,05";"17,73";"0,2";202;23:00:00;"8,3";"16,7";918;"921,1";"2,22";"71,46"
19/05/2019;"15,5";"20,95";"26,4";0;3;4;50;92;"2,66";"17,65";"1,8";95;23:00:00;"13,9";"17,5";"917,7";"921,7";"1,98";"73,68"
18/05/2019;"17,2";22;"26,8";"0,2";2;3;51;90;"2,61";"13,01";"1,7";94;23:00:00;"14,7";"17,7";"918,3";"922,1";"2,05";"75,66"
17/05/2019;"16,7";"18,8";"20,9";"0,4";1;2;68;89;"1,15";"4,87";"1,9";93;23:00:00;"14,2";"16,1";"919,1";922;"0,98";"77,51"
16/05/2019;"16,9";"20,2";"23,5";"2,2";0;1;65;93;"1,71";"9,88";"1,1";98;23:00:00;"15,1";"17,3";"918,3";"922,5";"1,71";"78,09"
15/05/2019;"18,3";"23,2";"28,1";"21,6";0;0;51;92;"2,93";"8,64";"0,9";27;23:00:00;"15,5";"20,4";"916,5";"919,6";"2,93";"77,6"
14/05/2019;18;"23,7";"29,4";0;6;6;47;91;"3,44";"14,59";"1,2";95;23:00:00;"15,9";"18,9";"916,5";"921,2";"2,06";"58,93"
13/05/2019;"17,8";"23,7";"29,6";0;5;5;44;90;"3,54";"15,12";"0,8";80;23:00:00;"14,8";"18,5";"918,7";"922,3";"2,2";"60,99"
12/05/2019;"16,3";"22,8";"29,3";0;4;4;44;90;"3,63";"17,8";"1,6";100;23:00:00;"14,4";19;"917,9";"922,3";"2,33";"63,19"
11/05/2019;"17,7";"21,85";26;0;3;3;52;86;"2,33";"13,84";"1,2";111;22:00:00;"14,9";"17,5";"916,9";"920,9";"1,55";"65,52"
10/05/2019;"17,1";"21,9";"26,7";0;2;2;49;85;"2,62";"13,04";"2,9";81;22:00:00;"14,5";"17,5";"917,2";"920,4";"1,78";"67,07"
09/05/2019;"17,7";"21,25";"24,8";0;1;1;62;84;2;"10,07";"2,9";83;23:00:00;"14,5";"18,4";"918,4";"922,1";"1,39";"68,85"
08/05/2019;"18,8";"23,5";"28,2";"18,8";0;0;51;91;"2,94";"12,11";"2,2";99;23:00:00;"16,1";"20,7";"918,6";"921,4";"2,94";"70,24"
07/05/2019;"17,7";"23,9";"30,1";0;5;20;38;91;"3,79";"16,87";"0,9";91;23:00:00;"13,7";"18,9";917;"920,2";"2,1";"54,38"
06/05/2019;"18,9";"23,85";"28,8";0;4;19;45;79;"3,15";"16,56";"0,5";360;23:00:00;"14,5";"18,2";"918,9";"922,9";"1,81";"56,48"
05/05/2019;"18,6";"23,35";"28,1";0;3;18;38;90;"2,94";"15,08";"1,7";75;23:00:00;11;"18,7";"919,8";"923,1";"1,74";"58,29"
04/05/2019;"19,8";"24,25";"28,7";0;2;17;52;90;"3,01";"14,41";"2,1";90;22:00:00;"17,2";20;"918,8";"922,7";"1,83";"60,03"
03/05/2019;"19,2";"23,85";"28,5";"0,8";1;16;51;92;"3,02";"13,95";"0,8";81;23:00:00;"16,5";"20,5";"917,8";"921,2";"2,19";"61,86"
02/05/2019;"19,5";"24,1";"28,7";3;0;15;54;91;"3,06";"12,41";"0,5";67;23:00:00;"17,1";"20,3";"916,5";"919,8";"3,04";"63,25"
01/05/2019;"19,6";"24,4";"29,2";0;9;14;45;84;"3,23";17;"0,6";49;23:00:00;"15,6";"19,2";917;"921,2";"2,07";"63,29"
30/04/2019;"17,4";"22,9";"28,4";0;8;13;47;90;"3,21";"17,33";"2,3";117;23:00:00;"15,3";"18,2";"917,2";"921,1";"2,14";"65,36"
29/04/2019;"19,3";"23,85";"28,4";0;7;12;48;87;"2,99";"16,3";"1,4";231;22:00:00;"15,4";"18,2";915;"917,7";"2,04";"67,5"
28/04/2019;"18,1";"24,05";30;0;6;11;43;89;"3,75";"18,77";"1,1";289;22:00:00;"14,8";"20,4";"914,9";"919,8";"2,66";"69,54"
27/04/2019;"19,5";"24,55";"29,6";0;5;10;41;80;"3,42";"17,93";"1,3";95;23:00:00;"14,5";"18,8";"917,5";"922,5";"2,51";"72,2"
26/04/2019;"17,6";"23,3";29;0;4;9;42;91;"3,44";"18,95";"2,4";91;23:00:00;"13,6";"18,5";"918,8";"923,4";"2,62";"74,71"
25/04/2019;"19,1";"23,45";"27,8";0;3;8;51;84;"2,83";"13,54";"0,9";99;23:00:00;"15,6";"18,6";921;"923,5";"2,22";"77,33"
24/04/2019;"19,3";"23,9";"28,5";0;2;7;47;87;"3,05";"14,02";"2,3";93;23:00:00;"15,2";"18,8";"920,5";"923,8";"2,46";"79,55"
23/04/2019;"19,6";"24,55";"29,5";0;1;6;48;84;"3,39";"17,57";"1,4";81;23:00:00;"15,9";"19,7";"918,4";"922,2";"2,83";"82,01"
22/04/2019;"19,9";"24,55";"29,2";3;0;5;46;88;"3,25";"14,63";"1,2";43;23:00:00;"15,4";"21,1";916;"919,9";"3,21";"84,84"
21/04/2019;"16,9";"23,75";"30,6";0;4;4;36;89;"4,69";"20,26";"1,7";92;23:00:00;"12,2";"18,9";"915,6";"918,7";"4,09";"85,05"
20/04/2019;16;23;30;0;3;3;30;92;"4,6";"20,28";"1,9";289;21:00:00;"10,1";"17,7";916;"919,7";"4,19";"89,14"
19/04/2019;"15,5";"22,3";"29,1";0;2;2;34;92;"3,8";"21,48";"0,9";233;23:00:00;"9,9";"16,8";"916,2";"919,2";"3,62";"93,33"
18/04/2019;"19,8";"24,25";"28,7";0;1;1;42;92;"3,1";"19,66";"0,4";194;23:00:00;"13,4";"20,5";"914,9";918;"3,05";"96,95"
17/04/2019;"18,5";"22,4";"26,3";"23,2";0;0;69;93;"2,44";"11,4";"1,1";30;23:00:00;"16,7";"22,2";"915,7";"918,8";"2,44";100
16/04/2019;"19,3";"23,45";"27,6";"40,6";0;0;57;92;"2,78";"10,25";1;76;23:00:00;"17,5";"21,1";"916,5";"921,9";"2,78";100
15/04/2019;"20,7";24;"27,3";"15,2";0;0;62;90;"2,53";"8,76";"0,3";97;23:00:00;"17,4";"21,3";"918,1";"921,4";"2,53";"75,38"
14/04/2019;21;"24,8";"28,6";0;5;13;50;79;"2,94";"12,68";"1,4";139;23:00:00;"16,3";"19,9";"917,5";"920,6";"1,87";"62,71"
13/04/2019;"20,8";"25,25";"29,7";0;4;12;44;78;"3,37";"17,34";"2,4";115;23:00:00;"15,5";"19,4";"916,8";"920,6";"2,21";"64,58"
12/04/2019;"19,3";"24,5";"29,7";0;3;11;41;85;"3,57";"18,11";2;96;23:00:00;"14,3";"19,4";"916,9";"920,2";"2,43";"66,79"
11/04/2019;"17,1";"23,4";"29,7";0;2;10;42;91;"3,88";"18,87";"2,4";90;22:00:00;15;"19,2";"916,8";"920,5";"2,74";"69,22"
10/04/2019;"18,5";"23,65";"28,8";0;1;9;50;82;"3,34";"15,23";"2,9";131;22:00:00;15;"19,5";"916,2";"919,4";"2,44";"71,96"
09/04/2019;"18,1";"23,15";"28,2";"8,6";0;8;54;92;"3,17";"13,81";"0,5";214;22:00:00;16;"20,5";"914,9";"920,1";"3,17";"74,4"
08/04/2019;"18,9";"24,5";"30,1";0;2;7;44;89;"3,82";"20,17";2;276;21:00:00;"15,5";"19,5";"916,4";"920,3";"2,69";"68,97"
07/04/2019;"19,7";25;"30,3";0;1;6;44;91;"3,8";"18,72";"1,6";287;23:00:00;"15,7";"20,7";"917,8";"921,9";"2,77";"71,66"
06/04/2019;"20,6";"24,8";29;"2,2";0;5;54;90;"3,18";"13,35";"0,6";239;23:00:00;"18,1";"21,2";"917,1";"921,2";"2,93";"74,43"
05/04/2019;21;"25,9";"30,8";"2,4";0;4;49;87;"3,84";"16,01";"1,6";247;22:00:00;"17,6";23;"915,1";"919,1";"3,49";"75,16"
04/04/2019;"18,8";"25,2";"31,6";2;0;3;39;91;"4,81";"19,55";"1,6";75;23:00:00;"15,1";"20,4";914;"917,3";"4,18";"76,25"
03/04/2019;"19,1";"24,6";"30,1";"3,6";0;2;46;89;"3,83";"17,23";"0,8";100;22:00:00;"16,6";"20,1";"914,7";"918,7";"3,78";"78,43"
02/04/2019;"18,1";"23,5";"28,9";"0,2";1;1;42;91;"3,48";"16,95";"2,1";102;23:00:00;"12,9";"19,6";"916,4";"920,4";"2,82";"78,61"
01/04/2019;"18,2";"23,5";"28,8";"12,4";0;0;42;90;"3,44";"16,41";"1,9";110;23:00:00;"14,1";"18,8";"916,2";"920,4";"3,44";"81,23"
31/03/2019;"16,6";"22,65";"28,7";0;9;9;37;87;"3,61";"18,84";"1,1";96;23:00:00;"11,7";"18,4";"917,2";"921,1";"2,65";"72,27"
30/03/2019;"17,6";"23,35";"29,1";0;8;8;41;82;"3,65";"18,23";"2,2";110;23:00:00;"13,2";"17,7";"918,7";"923,4";"2,79";"74,92"
29/03/2019;"16,1";"22,15";"28,2";0;7;7;44;89;"3,5";"17,82";"2,1";126;23:00:00;"12,7";"18,2";"919,5";924;"2,77";"77,71"
28/03/2019;16;"22,45";"28,9";0;6;6;39;89;"3,8";"20,53";"1,6";99;23:00:00;"12,3";"17,3";"920,8";"923,9";"3,11";"80,48"
27/03/2019;"17,7";"23,65";"29,6";0;5;5;42;86;"3,86";"18,35";"1,6";6;17:00:00;"13,9";"18,9";"918,6";"922,6";"3,29";"83,59"
26/03/2019;"17,7";"23,95";"30,2";0;4;4;36;91;"4,13";"20,18";"0,7";74;23:00:00;"12,7";19;"916,5";"920,3";"3,67";"86,88"
25/03/2019;"18,3";"24,2";"30,1";"0,2";3;3;39;89;4;"22,28";"2,3";94;23:00:00;"13,5";"18,8";"915,5";"919,6";"3,7";"90,55"
24/03/2019;"19,4";"23,7";28;0;2;2;50;85;"3,03";"9,52";"2,1";87;02:00:00;"15,7";"18,9";"918,3";"920,6";"2,9";"94,05"
23/03/2019;"16,7";"22,25";"27,8";"0,2";1;1;52;89;"3,3";"19,65";"2,1";80;21:00:00;"12,4";"18,1";"917,7";"921,2";"3,25";"96,95"
22/03/2019;"18,3";"20,2";"22,1";"31,6";0;0;75;92;"1,42";"8,43";"2,7";116;23:00:00;"16,2";"19,3";"915,2";"919,5";"1,42";100
21/03/2019;"19,7";"23,75";"27,8";"16,6";0;0;59;92;"2,94";"13,74";"2,7";107;22:00:00;"18,1";"20,7";"912,9";"916,2";"2,94";"76,84"
20/03/2019;"20,4";"25,55";"30,7";1;0;18;49;92;4;"19,17";"0,8";138;23:00:00;"17,7";"22,2";"911,3";"916,3";"2,92";"63,18"
19/03/2019;"20,4";"26,05";"31,7";"0,2";1;17;43;92;"4,67";"19,15";"0,4";299;23:00:00;"17,3";"22,4";"912,3";"916,5";"3,18";"65,1"
18/03/2019;20;"25,95";"31,9";"1,4";0;16;47;92;"4,78";"19,71";"0,9";189;23:00:00;18;"22,5";914;"918,6";"3,74";"68,08"
17/03/2019;21;"23,4";"25,8";"4,8";0;15;68;90;"2,17";"8,4";"0,4";234;23:00:00;"18,8";"21,1";"915,6";"919,6";"2,17";"70,42"
16/03/2019;"19,5";"25,25";31;1;0;14;48;91;"4,29";"22,54";"1,9";128;23:00:00;"17,3";"20,8";"914,8";"919,3";"3,26";"67,79"
15/03/2019;"18,8";"25,35";"31,9";0;4;13;37;90;"4,9";"24,42";"1,3";81;23:00:00;"14,1";"19,5";"914,7";"918,9";"3,52";"70,05"
14/03/2019;20;"26,2";"32,4";0;3;12;38;89;"4,93";"22,09";"1,4";216;23:00:00;"15,3";"20,3";916;"920,1";"3,72";"73,57"
13/03/2019;"20,6";"25,8";31;0;2;11;43;78;"4,15";"18,21";"0,1";219;23:00:00;"16,3";"20,1";"916,1";"920,3";"3,28";"77,29"
12/03/2019;"18,5";"24,15";"29,8";0;1;10;46;90;"3,94";"23,37";"1,4";72;23:00:00;"15,3";20;"916,1";"920,5";"3,23";"80,57"
11/03/2019;"18,6";"23,8";29;8;0;9;45;92;"3,6";"20,15";"2,3";110;23:00:00;"14,2";"20,5";"916,1";"920,4";"3,6";"83,8"
10/03/2019;"21,8";27;"32,2";"8,8";0;8;41;90;"4,68";"21,59";"1,5";73;23:00:00;"16,5";"23,2";"914,9";"919,5";"4,68";"79,4"
09/03/2019;"21,6";"26,85";"32,1";0;7;7;36;82;"4,67";"24,17";"2,3";77;23:00:00;"14,7";"19,9";"915,2";"920,6";"3,6";"75,28"
08/03/2019;"20,7";"26,3";"31,9";0;6;6;37;82;"4,71";"23,37";"1,9";96;23:00:00;"14,9";"19,8";"917,1";"921,7";"3,81";"78,88"
07/03/2019;"20,6";"25,7";"30,8";0;5;5;42;81;"4,11";"24,02";"2,8";83;23:00:00;"15,1";"20,3";"918,2";"923,4";"3,47";"82,69"
06/03/2019;"20,7";"25,25";"29,8";0;4;4;44;80;"3,67";"18,58";3;91;23:00:00;"15,9";"19,8";"918,9";923;"3,22";"86,16"
05/03/2019;"20,2";"25,45";"30,7";0;3;3;39;80;"4,13";"22,38";"1,6";105;23:00:00;"13,8";"19,7";"917,9";"922,8";"3,77";"89,38"
04/03/2019;"20,2";"24,85";"29,5";0;2;2;42;79;"3,63";"21,32";"1,9";93;23:00:00;"14,5";"19,3";"918,2";"921,4";"3,44";"93,15"
03/03/2019;"19,9";"24,45";29;0;1;1;47;88;"3,47";"23,25";"1,6";109;23:00:00;"15,6";"19,6";"916,4";"920,7";"3,41";"96,59"
02/03/2019;"19,5";"21,65";"23,8";"11,8";0;0;71;92;"1,8";"9,03";"0,6";4;23:00:00;"17,2";"20,2";918;"921,8";"1,8";100
01/03/2019;"18,1";"23,95";"29,8";"23,4";0;0;46;92;"4,07";"17,69";1;209;23:00:00;"15,5";"20,2";"916,3";"920,4";"4,07";100
28/02/2019;"19,8";"23,55";"27,3";"28,2";0;0;57;92;"2,86";"12,27";"1,1";20;23:00:00;"16,7";"21,8";"916,3";"920,7";"2,86";100
27/02/2019;"19,2";"25,2";"31,2";"3,2";0;6;41;91;"4,64";"25,52";"1,3";34;23:00:00;"14,5";"19,9";"914,8";"920,9";"4,43";"84,59"
26/02/2019;"19,7";"26,5";"33,3";"9,4";0;5;34;90;"5,22";"22,02";"2,2";235;23:00:00;"14,1";"20,3";"913,2";"918,7";"5,22";"85,82"
25/02/2019;"21,4";"27,5";"33,6";0;4;4;30;83;"5,15";"22,79";"1,3";99;23:00:00;"13,1";"20,8";"913,7";"917,4";"4,32";"81,64"
24/02/2019;"20,4";"26,7";33;0;3;3;29;86;"5,07";26;"1,1";43;23:00:00;"12,2";20;"914,3";"918,2";"4,47";"85,96"
23/02/2019;20;"26,3";"32,6";0;2;2;30;85;"4,99";"28,73";"1,7";103;23:00:00;"11,9";"19,9";"915,5";"920,8";"4,63";"90,43"
22/02/2019;"18,9";"25,7";"32,5";0;1;1;35;91;"5,07";"27,43";"1,6";100;23:00:00;"14,6";"20,7";"917,5";922;"4,94";"95,06"
21/02/2019;"18,9";"22,85";"26,8";"10,8";0;0;53;91;"2,82";"8,61";"1,2";111;23:00:00;"16,1";"19,5";"916,8";"922,2";"2,82";100
20/02/2019;"20,6";"26,1";"31,6";"0,4";1;2;41;91;"4,62";"21,65";"0,8";326;23:00:00;16;23;914;919;"4,53";"95,87"
19/02/2019;"19,6";"24,3";29;"4,4";0;1;55;93;"3,58";"19,11";"0,5";150;23:00:00;"18,3";"21,5";915;"920,5";"3,58";100
18/02/2019;"19,1";"22,75";"26,4";"18,6";0;0;63;93;"2,67";"14,66";"0,5";303;23:00:00;"17,8";"21,8";916;"919,7";"2,67";100
17/02/2019;"19,2";"23,25";"27,3";"55,8";0;0;62;93;"2,98";"13,16";"0,1";51;23:00:00;"17,9";22;"914,4";"918,7";"2,98";100
16/02/2019;"20,1";"22,9";"25,7";"21,4";0;0;68;91;"2,34";"7,47";"0,1";104;22:00:00;"17,9";"20,9";"913,3";"917,3";"2,34";"96,88"
15/02/2019;"19,7";"22,75";"25,8";"21,4";0;0;70;91;"2,42";"9,93";"0,5";98;22:00:00;"16,2";"20,8";"914,2";"919,5";"2,42";"77,82"
14/02/2019;19;"23,7";"28,4";"0,4";1;7;52;89;"3,45";"18,38";"3,5";104;21:00:00;"15,7";"19,8";"916,7";"919,8";"2,22";"58,84"
13/02/2019;"20,5";"25,65";"30,8";"1,2";0;6;46;87;"4,27";"13,83";"3,9";151;22:00:00;16;"20,4";"915,3";"918,5";"3,09";"60,66"
12/02/2019;"21,8";"26,3";"30,8";0;4;5;41;70;"4,08";"21,57";"1,9";276;22:00:00;"14,6";"19,2";"915,7";"920,8";"2,61";"62,55"
11/02/2019;"20,8";"25,95";"31,1";0;3;4;40;87;"4,38";"20,37";"2,2";88;20:00:00;"15,6";"19,3";"916,8";"921,2";"2,91";"65,16"
10/02/2019;21;"26,15";"31,3";0;2;3;38;82;"4,45";"23,72";3;81;22:00:00;"14,4";"19,4";"914,8";"919,3";"3,1";"68,07"
09/02/2019;"19,1";25;"30,9";0;1;2;37;90;"4,56";"22,98";"2,4";121;22:00:00;"13,9";"20,3";"914,9";"918,6";"3,32";"71,17"
08/02/2019;"18,6";"24,85";"31,1";"2,4";0;1;38;91;"4,67";"21,83";"3,1";110;22:00:00;"14,6";"21,9";"913,4";"917,6";"4,11";"74,49"
07/02/2019;19;"21,55";"24,1";"17,8";0;0;72;92;"1,99";"6,98";"0,8";23;22:00:00;"16,9";20;"914,5";918;"1,99";"76,2"
06/02/2019;"19,6";"23,05";"26,5";19;0;0;58;91;"2,7";"10,36";"2,5";69;22:00:00;"16,5";"20,3";"915,7";"919,3";"2,7";"60,39"
05/02/2019;"19,3";"25,8";"32,3";"8,4";0;16;38;90;"4,97";"21,34";"3,6";142;22:00:00;15;"19,8";"913,9";"919,2";"4,97";"44,09"
04/02/2019;"19,5";"25,1";"30,7";"1,8";0;15;39;87;"4,44";"14,13";2;225;21:00:00;"15,1";"19,9";"914,6";"920,3";"2,89";"40,66"
03/02/2019;"22,1";"28,1";"34,1";0;14;14;29;66;"5,22";"20,38";"0,7";71;21:00:00;"12,5";"21,1";"914,2";"918,5";"2,24";"41,75"
02/02/2019;22;"27,55";"33,1";0;13;13;27;61;"4,94";"28,43";"2,4";89;00:00:00;"11,6";"17,8";"915,9";"920,8";"2,22";"43,99"
01/02/2019;"22,6";"27,45";"32,3";0;12;12;26;60;"4,63";"23,51";"2,7";94;00:00:00;"10,2";"17,2";"917,3";"920,6";"2,19";"46,21"
31/01/2019;"20,6";"27,2";"33,8";0;11;11;24;66;"5,27";"25,52";2;95;00:00:00;9;"16,3";"916,6";"920,1";"2,62";"48,4"
30/01/2019;"21,6";"27,2";"32,8";0;10;10;30;70;"4,89";"26,61";"2,2";77;00:00:00;"12,3";"18,1";"917,6";"921,4";"2,56";"51,02"
29/01/2019;"21,6";"27,3";33;0;9;9;22;71;"4,95";"26,96";"3,2";95;00:00:00;"7,2";"18,2";"918,4";"923,4";"2,72";"53,58"
28/01/2019;"21,4";26;"30,6";0;8;8;36;73;"4,13";"24,96";"2,6";97;10:00:00;"13,5";"18,4";"920,1";"923,5";"2,37";"56,3"
